study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB12449	SAMEA3879519	ERS1066653	ERX1365146	ERR1293574	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1293574/ERR1293574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1293574/ERR1293574_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1293574/ERR1293574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1293574/ERR1293574_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS59699117ST-27-0-0_14s001710-2-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS59699117ST-27-0-0_14s001710-2-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS59699117ST-27-0-0_14s001710-2-1_lane1.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS59699117ST-27-0-0_14s001710-2-1_lane1.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/004/ERR1293574	ftp.sra.ebi.ac.uk/vol1/err/ERR129/004/ERR1293574		
PRJEB12449	SAMEA3879519	ERS1066653	ERX1365147	ERR1293575	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1293575/ERR1293575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1293575/ERR1293575_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1293575/ERR1293575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1293575/ERR1293575_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS59699117ST-27-0-0_14s001710-4-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS59699117ST-27-0-0_14s001710-4-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS59699117ST-27-0-0_14s001710-4-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS59699117ST-27-0-0_14s001710-4-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/005/ERR1293575	ftp.sra.ebi.ac.uk/vol1/err/ERR129/005/ERR1293575		
PRJEB12449	SAMEA3879519	ERS1066653	ERX1365148	ERR1293576	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1293576/ERR1293576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1293576/ERR1293576_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1293576/ERR1293576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1293576/ERR1293576_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS59699117ST-27-0-0_14s001710-1-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS59699117ST-27-0-0_14s001710-1-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS59699117ST-27-0-0_14s001710-1-1_lane8.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS59699117ST-27-0-0_14s001710-1-1_lane8.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/006/ERR1293576	ftp.sra.ebi.ac.uk/vol1/err/ERR129/006/ERR1293576		
PRJEB12449	SAMEA3879520	ERS1066654	ERX1365149	ERR1293577	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1293577/ERR1293577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1293577/ERR1293577_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1293577/ERR1293577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1293577/ERR1293577_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS47662059ST-27-0-0_13s007870-1-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS47662059ST-27-0-0_13s007870-1-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS47662059ST-27-0-0_13s007870-1-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS47662059ST-27-0-0_13s007870-1-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/007/ERR1293577	ftp.sra.ebi.ac.uk/vol1/err/ERR129/007/ERR1293577		
PRJEB12449	SAMEA3879520	ERS1066654	ERX1365150	ERR1293578	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1293578/ERR1293578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1293578/ERR1293578_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1293578/ERR1293578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1293578/ERR1293578_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS47662059ST-27-0-0_13s007870-3-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS47662059ST-27-0-0_13s007870-3-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS47662059ST-27-0-0_13s007870-3-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS47662059ST-27-0-0_13s007870-3-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/008/ERR1293578	ftp.sra.ebi.ac.uk/vol1/err/ERR129/008/ERR1293578		
PRJEB12449	SAMEA3879520	ERS1066654	ERX1365151	ERR1293579	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1293579/ERR1293579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1293579/ERR1293579_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1293579/ERR1293579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1293579/ERR1293579_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS47662059ST-27-0-0_13s007870-4-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS47662059ST-27-0-0_13s007870-4-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS47662059ST-27-0-0_13s007870-4-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS47662059ST-27-0-0_13s007870-4-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/009/ERR1293579	ftp.sra.ebi.ac.uk/vol1/err/ERR129/009/ERR1293579		
PRJEB12449	SAMEA3879520	ERS1066654	ERX1365152	ERR1293580	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1293580/ERR1293580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1293580/ERR1293580_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1293580/ERR1293580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1293580/ERR1293580_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS47662059ST-27-0-0_13s007870-2-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS47662059ST-27-0-0_13s007870-2-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS47662059ST-27-0-0_13s007870-2-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS47662059ST-27-0-0_13s007870-2-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/000/ERR1293580	ftp.sra.ebi.ac.uk/vol1/err/ERR129/000/ERR1293580		
PRJEB12449	SAMEA3879521	ERS1066655	ERX1365153	ERR1293581	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1293581/ERR1293581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1293581/ERR1293581_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1293581/ERR1293581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1293581/ERR1293581_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS24340226ST-27-0-0_13s007871-1-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS24340226ST-27-0-0_13s007871-1-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS24340226ST-27-0-0_13s007871-1-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS24340226ST-27-0-0_13s007871-1-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/001/ERR1293581	ftp.sra.ebi.ac.uk/vol1/err/ERR129/001/ERR1293581		
PRJEB12449	SAMEA3879521	ERS1066655	ERX1365154	ERR1293582	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1293582/ERR1293582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1293582/ERR1293582_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1293582/ERR1293582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1293582/ERR1293582_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS24340226ST-27-0-0_13s007871-3-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS24340226ST-27-0-0_13s007871-3-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS24340226ST-27-0-0_13s007871-3-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS24340226ST-27-0-0_13s007871-3-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/002/ERR1293582	ftp.sra.ebi.ac.uk/vol1/err/ERR129/002/ERR1293582		
PRJEB12449	SAMEA3879521	ERS1066655	ERX1365155	ERR1293583	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1293583/ERR1293583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1293583/ERR1293583_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1293583/ERR1293583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/003/ERR1293583/ERR1293583_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS24340226ST-27-0-0_13s007871-2-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS24340226ST-27-0-0_13s007871-2-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS24340226ST-27-0-0_13s007871-2-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS24340226ST-27-0-0_13s007871-2-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/003/ERR1293583	ftp.sra.ebi.ac.uk/vol1/err/ERR129/003/ERR1293583		
PRJEB12449	SAMEA3879521	ERS1066655	ERX1365156	ERR1293584	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1293584/ERR1293584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1293584/ERR1293584_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1293584/ERR1293584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/004/ERR1293584/ERR1293584_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS24340226ST-27-0-0_13s007871-4-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS24340226ST-27-0-0_13s007871-4-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS24340226ST-27-0-0_13s007871-4-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS24340226ST-27-0-0_13s007871-4-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/004/ERR1293584	ftp.sra.ebi.ac.uk/vol1/err/ERR129/004/ERR1293584		
PRJEB12449	SAMEA3879522	ERS1066656	ERX1365157	ERR1293585	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1293585/ERR1293585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1293585/ERR1293585_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1293585/ERR1293585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/005/ERR1293585/ERR1293585_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS91297590ST-27-0-0_13s007866-1-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS91297590ST-27-0-0_13s007866-1-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS91297590ST-27-0-0_13s007866-1-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS91297590ST-27-0-0_13s007866-1-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/005/ERR1293585	ftp.sra.ebi.ac.uk/vol1/err/ERR129/005/ERR1293585		
PRJEB12449	SAMEA3879522	ERS1066656	ERX1365158	ERR1293586	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1293586/ERR1293586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1293586/ERR1293586_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1293586/ERR1293586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/006/ERR1293586/ERR1293586_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS91297590ST-27-0-0_13s007866-2-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS91297590ST-27-0-0_13s007866-2-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS91297590ST-27-0-0_13s007866-2-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS91297590ST-27-0-0_13s007866-2-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/006/ERR1293586	ftp.sra.ebi.ac.uk/vol1/err/ERR129/006/ERR1293586		
PRJEB12449	SAMEA3879522	ERS1066656	ERX1365159	ERR1293587	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1293587/ERR1293587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1293587/ERR1293587_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1293587/ERR1293587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/007/ERR1293587/ERR1293587_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS91297590ST-27-0-0_13s007866-4-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS91297590ST-27-0-0_13s007866-4-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS91297590ST-27-0-0_13s007866-4-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS91297590ST-27-0-0_13s007866-4-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/007/ERR1293587	ftp.sra.ebi.ac.uk/vol1/err/ERR129/007/ERR1293587		
PRJEB12449	SAMEA3879522	ERS1066656	ERX1365160	ERR1293588	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1293588/ERR1293588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1293588/ERR1293588_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1293588/ERR1293588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/008/ERR1293588/ERR1293588_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS91297590ST-27-0-0_13s007866-3-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS91297590ST-27-0-0_13s007866-3-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS91297590ST-27-0-0_13s007866-3-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS91297590ST-27-0-0_13s007866-3-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/008/ERR1293588	ftp.sra.ebi.ac.uk/vol1/err/ERR129/008/ERR1293588		
PRJEB12449	SAMEA3879523	ERS1066657	ERX1365161	ERR1293589	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1293589/ERR1293589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1293589/ERR1293589_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1293589/ERR1293589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/009/ERR1293589/ERR1293589_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS92546335ST-27-0-0_13s007874-1-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS92546335ST-27-0-0_13s007874-1-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS92546335ST-27-0-0_13s007874-1-1_lane2.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS92546335ST-27-0-0_13s007874-1-1_lane2.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/009/ERR1293589	ftp.sra.ebi.ac.uk/vol1/err/ERR129/009/ERR1293589		
PRJEB12449	SAMEA3879523	ERS1066657	ERX1365162	ERR1293590	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1293590/ERR1293590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1293590/ERR1293590_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1293590/ERR1293590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/000/ERR1293590/ERR1293590_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS92546335ST-27-0-0_13s007874-4-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS92546335ST-27-0-0_13s007874-4-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS92546335ST-27-0-0_13s007874-4-1_lane6.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS92546335ST-27-0-0_13s007874-4-1_lane6.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/000/ERR1293590	ftp.sra.ebi.ac.uk/vol1/err/ERR129/000/ERR1293590		
PRJEB12449	SAMEA3879523	ERS1066657	ERX1365163	ERR1293591	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1293591/ERR1293591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1293591/ERR1293591_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1293591/ERR1293591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/001/ERR1293591/ERR1293591_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS92546335ST-27-0-0_13s007874-3-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS92546335ST-27-0-0_13s007874-3-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS92546335ST-27-0-0_13s007874-3-1_lane5.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS92546335ST-27-0-0_13s007874-3-1_lane5.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/001/ERR1293591	ftp.sra.ebi.ac.uk/vol1/err/ERR129/001/ERR1293591		
PRJEB12449	SAMEA3879523	ERS1066657	ERX1365164	ERR1293592	408170	human gut metagenome	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1293592/ERR1293592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1293592/ERR1293592_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1293592/ERR1293592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/002/ERR1293592/ERR1293592_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS92546335ST-27-0-0_13s007874-2-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS92546335ST-27-0-0_13s007874-2-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS92546335ST-27-0-0_13s007874-2-1_lane3.screened.adapter.screened.hg19.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA565/ERA565937/fastq/MMRS92546335ST-27-0-0_13s007874-2-1_lane3.screened.adapter.screened.hg19.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR129/002/ERR1293592	ftp.sra.ebi.ac.uk/vol1/err/ERR129/002/ERR1293592		
